记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
409 2017_06_12 15:04:14 306 7 0 0.980 44.0 0.5568,0.4163 1806 -7.16E-004 592.1 86.1 736.5 88.7 14.17 0.12 0.30
                                1 11.295 0.1 0.5468,0.4063 1806 -7.17E-004 591.1 86.1 737.6 87.7 13.17 0.12 16.66
                                2 11.248 0.0 0.5468,0.4063 1806 -7.14E-004 591.1 86.1 737.6 87.7 13.17 0.12 29.28
410 2017_06_12 15:04:14 346 7 0 0.999 44.0 0.5568,0.4163 1806 7.11E-004 592.1 86.1 736.5 88.7 14.18 0.12 0.30
                                1 11.259 0.1 0.5468,0.4063 1807 -7.08E-004 591.1 86.1 737.6 87.7 13.18 0.12 16.72
                                2 11.253 0.0 0.5473,0.4060 1801 -7.66E-004 591.1 86.1 737.6 87.5 13.21 0.12 117.37
411 2017_06_12 15:04:14 386 8 0 1.002 44.0 0.5569,0.4163 1806 -7.16E-004 592.1 86.1 736.5 88.7 14.19 0.12 0.30
                                1 25.333 0.1 0.5469,0.4063 1806 -7.17E-004 591.1 86.1 737.6 87.7 13.19 0.12 5.79
                                2 11.239 0.1 0.5468,0.4061 1806 -7.64E-004 591.1 86.0 737.6 87.7 13.20 0.12 23.49
412 2017_06_12 15:04:14 425 7 0 0.996 44.0 0.5568,0.4162 1806 -7.38E-004 592.1 86.0 736.5 88.7 14.20 0.12 0.30
                                1 11.274 0.1 0.5468,0.4063 1806 -7.21E-004 591.1 86.1 737.6 87.7 13.20 0.12 14.64
                                2 11.241 0.0 0.5468,0.4063 1806 -7.17E-004 591.1 86.1 737.6 87.7 13.20 0.12 117.40
413 2017_06_12 15:04:14 463 7 0 0.984 44.0 0.5568,0.4163 1806 -7.13E-004 592.1 86.1 736.5 88.7 14.20 0.12 0.30
                                1 11.284 0.0 0.5468,0.4063 1806 -7.08E-004 591.1 86.1 737.6 87.7 13.20 0.12 29.24
                                2 11.256 0.0 0.5468,0.4063 1806 -7.08E-004 591.1 86.1 737.6 87.7 13.19 0.12 29.30
414 2017_06_12 15:04:14 501 7 0 0.986 44.0 0.5568,0.4163 1806 7.04E-004 592.1 86.1 736.5 88.7 14.19 0.12 0.30
                                1 11.305 0.1 0.5468,0.4064 1807 -7.00E-004 591.1 86.1 737.9 87.8 13.19 0.11 14.58
                                2 25.333 0.1 0.5468,0.4063 1806 7.02E-004 591.1 86.1 736.1 87.7 13.19 0.12 8.68
415 2017_06_12 15:04:14 538 7 0 0.984 44.0 0.5568,0.4163 1806 7.02E-004 592.1 86.1 736.0 88.7 14.19 0.12 0.30
                                1 11.263 0.1 0.5468,0.4063 1806 7.01E-004 591.1 86.1 737.7 87.7 13.19 0.12 13.01
                                2 11.289 0.1 0.5468,0.4064 1807 -6.97E-004 591.0 86.1 737.9 87.8 13.19 0.11 23.36
416 2017_06_12 15:04:14 575 7 0 0.987 44.0 0.5568,0.4164 1807 -6.98E-004 592.1 86.1 736.8 88.7 14.19 0.12 0.30
                                1 11.284 0.1 0.5468,0.4064 1807 -6.97E-004 591.0 86.1 737.9 87.7 13.19 0.11 10.62
                                2 11.248 0.0 0.5468,0.4064 1807 -6.96E-004 591.0 86.1 737.8 87.8 13.19 0.12 39.08
417 2017_06_12 15:04:14 612 7 0 0.986 44.0 0.5568,0.4164 1807 -6.98E-004 592.1 86.1 736.7 88.8 14.19 0.11 0.30
                                1 11.284 0.0 0.5468,0.4064 1807 -6.98E-004 591.1 86.1 737.8 87.8 13.19 0.12 29.21
                                2 11.236 0.0 0.5468,0.4064 1807 -6.98E-004 591.1 86.1 737.7 87.8 13.18 0.11 29.34
418 2017_06_12 15:04:14 649 7 0 0.991 44.0 0.5568,0.4164 1807 -6.97E-004 592.0 86.1 736.5 88.7 14.18 0.11 0.30
                                1 25.333 0.1 0.5468,0.4064 1807 -6.97E-004 591.0 86.1 737.8 87.7 13.18 0.11 5.78
                                2 11.254 0.0 0.5468,0.4064 1807 -6.98E-004 591.1 86.1 737.8 87.7 13.18 0.11 0.00
419 2017_06_12 15:04:14 685 7 0 0.985 44.0 0.5568,0.4164 1807 -6.98E-004 592.1 86.1 736.7 88.7 14.18 0.11 0.30
                                1 25.333 0.0 0.5468,0.4064 1807 -6.98E-004 591.1 86.1 737.8 87.7 13.19 0.11 17.35
                                2 11.246 0.0 0.5468,0.4064 1807 -6.96E-004 591.0 86.1 737.8 87.7 13.19 0.12 39.09
420 2017_06_12 15:04:14 723 7 0 0.985 44.0 0.5568,0.4164 1807 -6.96E-004 592.0 86.1 736.7 88.7 14.19 0.12 0.30
                                1 25.333 0.0 0.5468,0.4064 1807 -6.94E-004 591.0 86.1 737.8 87.7 13.19 0.12 17.36
                                2 11.257 0.0 0.5468,0.4064 1807 -6.95E-004 591.0 86.1 737.7 87.7 13.19 0.12 39.07
421 2017_06_12 15:04:14 761 7 0 0.982 44.0 0.5568,0.4164 1806 6.97E-004 592.1 86.1 736.7 88.7 14.19 0.12 0.30
                                1 11.287 0.0 0.5468,0.4064 1806 6.97E-004 591.1 86.1 737.8 87.7 13.19 0.12 58.45
                                2 11.226 0.0 0.5468,0.4064 1806 6.97E-004 591.1 86.1 737.8 87.7 13.19 0.12 29.38
422 2017_06_12 15:04:14 798 7 0 0.985 44.0 0.5568,0.4163 1806 6.98E-004 592.1 86.1 736.7 88.7 14.19 0.12 0.30
                                1 11.294 0.1 0.5468,0.4064 1806 6.98E-004 591.1 86.1 737.8 87.7 13.19 0.12 9.73
                                2 11.251 0.0 0.5468,0.4064 1806 6.97E-004 591.1 86.1 737.8 87.7 13.19 0.12 58.63
423 2017_06_12 15:04:14 835 7 0 1.000 44.0 0.5568,0.4164 1806 6.97E-004 592.1 86.1 736.7 88.7 14.19 0.11 0.30
                                1 11.268 0.1 0.5468,0.4064 1807 -6.98E-004 591.1 86.1 737.8 87.8 13.19 0.12 23.41
                                2 11.250 0.0 0.5468,0.4064 1807 -6.99E-004 591.1 86.1 737.8 87.8 13.19 0.12 58.63
424 2017_06_12 15:04:14 872 7 0 0.987 44.0 0.5568,0.4164 1807 -6.98E-004 592.0 86.1 736.7 88.8 14.19 0.12 0.30
                                1 11.303 0.1 0.5468,0.4064 1807 -6.97E-004 591.0 86.1 737.7 87.8 13.19 0.12 12.97
                                2 11.264 0.0 0.5468,0.4064 1807 -6.96E-004 591.0 86.1 737.7 87.7 13.19 0.11 58.55
425 2017_06_12 15:04:14 909 7 0 0.986 44.0 0.5568,0.4164 1807 -6.97E-004 592.0 86.1 736.6 88.8 14.19 0.12 0.30
                                1 11.288 0.1 0.5468,0.4064 1807 -6.98E-004 591.0 86.1 737.7 87.8 13.19 0.11 10.62
                                2 11.247 0.0 0.5468,0.4064 1807 -6.98E-004 591.0 86.1 737.7 87.8 13.19 0.12 58.64
426 2017_06_12 15:04:14 947 7 0 0.984 44.0 0.5568,0.4164 1807 -6.97E-004 592.0 86.1 736.6 88.8 14.19 0.11 0.30
                                1 11.278 0.1 0.5468,0.4064 1807 -6.98E-004 591.0 86.1 737.7 87.8 13.19 0.11 11.69
                                2 11.257 0.0 0.5468,0.4064 1807 -6.99E-004 591.1 86.1 737.7 87.8 13.19 0.11 0.00
427 2017_06_12 15:04:14 983 7 0 0.985 44.0 0.5568,0.4164 1807 -7.00E-004 592.1 86.1 736.6 88.8 14.19 0.11 0.30
                                1 25.333 0.1 0.5468,0.4064 1807 -7.00E-004 591.1 86.1 737.7 87.8 13.19 0.11 6.51
                                2 11.257 0.1 0.5461,0.4068 1814 -6.37E-004 590.9 86.0 737.7 88.0 13.12 0.11 16.66
428 2017_06_12 15:04:15 020 7 0 0.985 44.0 0.5568,0.4163 1806 -7.04E-004 592.1 86.1 736.5 88.7 14.19 0.11 0.30
                                1 11.268 0.1 0.5468,0.4063 1806 7.01E-004 591.1 86.1 737.7 87.7 13.19 0.11 16.72
                                2 11.219 0.1 0.5468,0.4064 1807 -6.97E-004 591.0 86.1 737.7 87.8 13.18 0.11 23.50
429 2017_06_12 15:04:15 057 8 0 1.007 44.0 0.5567,0.4164 1808 -6.89E-004 592.0 86.1 736.5 88.8 14.18 0.11 0.29
                                1 25.333 0.1 0.5467,0.4064 1807 6.93E-004 591.0 86.1 737.6 87.8 13.18 0.11 5.20
                                2 11.241 0.0 0.5467,0.4064 1807 -6.93E-004 591.0 86.1 737.6 87.8 13.18 0.11 39.07
430 2017_06_12 15:04:15 095 7 0 0.986 44.0 0.5568,0.4164 1807 -6.97E-004 592.0 86.1 736.5 88.8 14.18 0.11 0.30
                                1 11.287 0.1 0.5468,0.4063 1806 7.02E-004 591.1 86.1 737.7 87.7 13.18 0.11 16.69
                                2 11.279 0.0 0.5468,0.4063 1807 -7.02E-004 591.1 86.1 737.7 87.8 13.18 0.11 58.44
431 2017_06_12 15:04:15 131 7 0 0.983 44.0 0.5568,0.4164 1807 -7.00E-004 592.1 86.1 736.6 88.8 14.18 0.11 0.30
                                1 11.284 0.1 0.5468,0.4064 1807 -6.97E-004 591.0 86.1 737.7 87.8 13.18 0.11 14.60
                                2 11.247 0.0 0.5468,0.4064 1807 -6.97E-004 591.0 86.1 737.7 87.8 13.18 0.11 0.00
432 2017_06_12 15:04:15 167 7 0 0.981 44.0 0.5567,0.4164 1807 -6.96E-004 592.0 86.1 736.6 88.8 14.18 0.11 0.30
                                1 11.297 0.1 0.5468,0.4064 1807 -6.97E-004 591.0 86.1 737.7 87.8 13.18 0.11 9.72
                                2 11.254 0.0 0.5468,0.4064 1807 -7.00E-004 591.0 86.1 737.7 87.8 13.18 0.11 29.28
433 2017_06_12 15:04:15 205 7 0 0.986 44.0 0.5568,0.4164 1807 -7.00E-004 592.0 86.1 736.6 88.8 14.18 0.11 0.30
                                1 11.281 0.1 0.5468,0.4064 1807 -6.98E-004 591.0 86.1 737.7 87.8 13.18 0.11 19.47
                                2 11.257 0.0 0.5468,0.4064 1807 -6.98E-004 591.0 86.1 737.7 87.8 13.18 0.11 29.27
434 2017_06_12 15:04:15 241 7 0 0.983 44.0 0.5568,0.4164 1807 -6.99E-004 592.0 86.1 736.6 88.8 14.18 0.11 0.30
                                1 11.284 0.1 0.5468,0.4064 1807 -7.00E-004 591.0 86.1 737.7 87.8 13.18 0.11 19.47
                                2 11.234 0.1 0.5476,0.4054 1796 -9.00E-004 591.2 86.0 737.7 87.4 13.09 0.11 23.31
435 2017_06_12 15:04:15 278 7 0 0.984 44.0 0.5573,0.4158 1800 -8.25E-004 592.2 86.1 736.6 88.5 14.13 0.11 0.30
                                1 11.281 0.1 0.5471,0.4059 1802 -7.89E-004 591.1 86.1 737.7 87.6 13.14 0.11 14.56
                                2 11.262 0.0 0.5470,0.4060 1803 -7.64E-004 591.1 86.1 737.7 87.6 13.15 0.11 29.20
436 2017_06_12 15:04:15 315 7 0 0.986 44.0 0.5570,0.4161 1804 -7.52E-004 592.1 86.1 736.6 88.7 14.16 0.11 0.30
                                1 25.333 0.1 0.5469,0.4062 1805 -7.39E-004 591.1 86.1 737.7 87.7 13.16 0.11 5.19
                                2 11.281 0.0 0.5469,0.4062 1805 -7.36E-004 591.1 86.1 737.7 87.7 13.16 0.11 38.89
437 2017_06_12 15:04:15 353 7 0 0.981 44.0 0.5572,0.4160 1802 -7.53E-004 592.1 86.1 736.7 88.6 14.15 0.11 0.30
                                1 11.308 0.1 0.5471,0.4061 1803 -7.53E-004 591.1 86.1 737.8 87.6 13.16 0.11 8.31
                                2 11.252 0.0 0.5470,0.4061 1804 -7.46E-004 591.1 86.1 737.8 87.7 13.16 0.11 0.00
438 2017_06_12 15:04:15 390 7 0 0.980 44.0 0.5570,0.4161 1804 -7.41E-004 592.1 86.1 736.7 88.7 14.16 0.11 0.30
                                1 11.251 0.1 0.5470,0.4062 1804 -7.38E-004 591.1 86.1 737.8 87.7 13.16 0.11 10.63
                                2 11.259 0.0 0.5469,0.4062 1805 -7.32E-004 591.1 86.1 737.8 87.7 13.16 0.11 0.00
439 2017_06_12 15:04:15 426 7 0 0.983 44.0 0.5569,0.4162 1805 -7.32E-004 592.1 86.1 736.7 88.7 14.16 0.11 0.30
                                1 11.272 0.1 0.5469,0.4062 1805 -7.23E-004 591.1 86.1 737.8 87.7 13.17 0.11 12.98
                                2 25.333 0.0 0.5469,0.4063 1806 -7.14E-004 591.1 86.1 737.8 87.8 13.17 0.11 26.00
440 2017_06_12 15:04:15 463 7 0 0.987 44.0 0.5569,0.4163 1806 -7.14E-004 592.1 86.1 736.7 88.8 14.18 0.11 0.30
                                1 11.278 0.1 0.5469,0.4063 1805 7.17E-004 591.1 86.1 737.8 87.7 13.17 0.11 16.69
                                2 11.271 0.0 0.5469,0.4063 1806 -7.13E-004 591.1 86.1 737.8 87.8 13.17 0.11 38.96
441 2017_06_12 15:04:15 499 7 0 0.983 44.0 0.5569,0.4163 1805 7.16E-004 592.1 86.1 736.6 88.7 14.18 0.11 0.30
                                1 11.296 0.1 0.5469,0.4063 1806 -7.13E-004 591.1 86.1 737.7 87.8 13.18 0.11 12.96
                                2 11.244 0.0 0.5469,0.4063 1806 -7.11E-004 591.1 86.1 737.7 87.8 13.18 0.11 29.30
442 2017_06_12 15:04:15 536 7 0 0.983 44.0 0.5568,0.4163 1806 -7.11E-004 592.1 86.1 736.6 88.8 14.18 0.11 0.30
                                1 25.333 0.0 0.5468,0.4063 1806 -7.07E-004 591.1 86.1 737.7 87.8 13.18 0.11 13.01
                                2 11.252 0.0 0.5468,0.4063 1806 7.03E-004 591.1 86.1 737.7 87.8 13.18 0.11 0.00
443 2017_06_12 15:04:15 574 7 0 1.000 44.0 0.5563,0.4159 1807 8.50E-004 592.1 85.8 736.6 88.8 14.19 0.12 0.30
                                1 11.261 0.1 0.5465,0.4060 1807 -8.10E-004 591.1 85.9 737.6 87.8 13.19 0.12 11.71
                                2 11.284 0.1 0.5470,0.4065 1806 -6.50E-004 591.0 86.2 737.6 87.8 13.18 0.11 19.47
444 2017_06_12 15:04:15 609 7 0 0.984 44.0 0.5570,0.4165 1806 -6.51E-004 592.0 86.2 736.6 88.8 14.18 0.11 0.30
                                1 11.282 0.1 0.5470,0.4064 1806 -6.67E-004 591.1 86.2 737.7 87.8 13.18 0.11 8.34
                                2 11.246 0.0 0.5470,0.4064 1806 -6.69E-004 591.1 86.2 737.7 87.8 13.18 0.11 39.07
445 2017_06_12 15:04:15 646 7 0 0.977 44.0 0.5569,0.4164 1806 -6.75E-004 592.1 86.1 736.5 88.8 14.18 0.11 0.30
                                1 11.291 0.1 0.5469,0.4064 1806 -6.89E-004 591.1 86.1 737.6 87.8 13.18 0.11 16.68
                                2 11.224 0.0 0.5469,0.4064 1806 -6.84E-004 591.1 86.1 737.6 87.8 13.18 0.11 29.36
446 2017_06_12 15:04:15 684 7 0 0.981 44.0 0.5569,0.4164 1806 -6.87E-004 592.1 86.1 736.5 88.8 14.18 0.11 0.30
                                1 11.298 0.1 0.5468,0.4064 1806 -6.93E-004 591.1 86.1 737.7 87.8 13.18 0.11 10.61
                                2 11.232 0.1 0.5468,0.4064 1806 -6.93E-004 591.1 86.1 737.6 87.8 13.18 0.11 19.56
447 2017_06_12 15:04:15 720 7 0 0.984 44.0 0.5568,0.4164 1806 7.00E-004 592.1 86.1 736.5 88.8 14.18 0.11 0.30
                                1 11.278 0.1 0.5468,0.4064 1806 6.93E-004 591.1 86.1 737.7 87.8 13.18 0.11 14.61
                                2 11.266 0.0 0.5468,0.4064 1806 6.93E-004 591.1 86.1 737.7 87.8 13.18 0.11 58.49
448 2017_06_12 15:04:15 756 8 0 1.003 44.0 0.5568,0.4164 1806 6.96E-004 592.1 86.1 736.6 88.8 14.18 0.11 0.30
                                1 25.333 0.1 0.5468,0.4063 1806 6.99E-004 591.1 86.1 737.7 87.8 13.18 0.11 7.43
                                2 11.244 0.0 0.5468,0.4063 1806 7.01E-004 591.1 86.1 737.7 87.8 13.18 0.11 117.19
449 2017_06_12 15:04:15 794 7 0 0.981 44.0 0.5568,0.4163 1806 -7.02E-004 592.1 86.1 736.6 88.8 14.18 0.11 0.30
                                1 11.268 0.1 0.5468,0.4063 1806 7.03E-004 591.1 86.1 737.7 87.8 13.18 0.11 10.63
                                2 11.260 0.0 0.5468,0.4063 1806 7.02E-004 591.1 86.1 737.7 87.8 13.18 0.11 39.01
450 2017_06_12 15:04:15 831 7 0 0.984 44.0 0.5568,0.4163 1806 7.03E-004 592.1 86.1 736.6 88.8 14.18 0.11 0.30
                                1 11.274 0.1 0.5468,0.4063 1807 -7.02E-004 591.1 86.1 737.7 87.8 13.18 0.11 11.69
                                2 11.271 0.0 0.5468,0.4064 1807 -7.01E-004 591.1 86.1 737.7 87.8 13.18 0.11 0.00
451 2017_06_12 15:04:15 868 7 0 0.982 44.0 0.5568,0.4164 1807 -6.98E-004 592.0 86.1 736.6 88.8 14.18 0.11 0.30
                                1 25.333 0.1 0.5468,0.4064 1807 -6.99E-004 591.0 86.1 737.7 87.8 13.18 0.11 4.34
                                2 11.240 0.1 0.5468,0.4064 1807 -7.00E-004 591.0 86.1 737.7 87.8 13.18 0.11 23.46
452 2017_06_12 15:04:15 906 7 0 0.984 44.0 0.5568,0.4164 1807 -7.00E-004 592.1 86.1 736.6 88.8 14.18 0.11 0.30
                                1 11.264 0.1 0.5468,0.4064 1807 -7.00E-004 591.1 86.1 737.7 87.8 13.18 0.11 16.72
                                2 11.228 0.0 0.5468,0.4064 1807 -6.97E-004 591.0 86.1 737.7 87.8 13.18 0.11 39.13
453 2017_06_12 15:04:15 942 7 0 0.985 44.0 0.5568,0.4164 1807 -6.99E-004 592.0 86.1 736.6 88.8 14.18 0.11 0.30
                                1 11.283 0.1 0.5468,0.4064 1807 -7.00E-004 591.0 86.1 737.7 87.8 13.18 0.11 23.36
                                2 11.251 0.0 0.5468,0.4064 1807 -6.99E-004 591.0 86.1 737.7 87.8 13.18 0.11 0.00
454 2017_06_12 15:04:15 979 7 0 0.986 44.0 0.5568,0.4164 1807 -6.99E-004 592.0 86.1 736.6 88.8 14.18 0.11 0.30
                                1 11.294 0.0 0.5468,0.4064 1807 -7.00E-004 591.0 86.1 737.7 87.8 13.18 0.11 116.70
                                2 25.333 0.0 0.5468,0.4064 1807 -6.99E-004 591.0 86.1 737.7 87.8 13.18 0.11 17.34
455 2017_06_12 15:04:16 015 7 0 0.985 44.0 0.5568,0.4164 1807 -6.98E-004 592.0 86.1 736.6 88.8 14.18 0.11 0.30
                                1 11.279 0.1 0.5468,0.4064 1807 -7.00E-004 591.0 86.1 737.7 87.8 13.18 0.11 14.60
                                2 11.252 0.0 0.5468,0.4064 1807 -7.00E-004 591.1 86.1 737.7 87.8 13.18 0.11 58.56
456 2017_06_12 15:04:16 052 7 0 0.983 44.0 0.5568,0.4164 1807 -6.99E-004 592.0 86.1 736.6 88.8 14.18 0.11 0.30
                                1 11.274 0.1 0.5468,0.4064 1807 -7.00E-004 591.1 86.1 737.7 87.8 13.18 0.11 10.63
                                2 11.256 0.1 0.5468,0.4064 1807 -7.00E-004 591.0 86.1 737.7 87.8 13.18 0.11 23.42
457 2017_06_12 15:04:16 090 7 0 0.985 44.0 0.5568,0.4164 1807 -6.99E-004 592.0 86.1 736.6 88.8 14.18 0.11 0.30
                                1 11.278 0.1 0.5468,0.4064 1807 -6.99E-004 591.0 86.1 737.7 87.8 13.18 0.11 10.62
                                2 11.239 0.0 0.5468,0.4064 1807 -6.99E-004 591.0 86.1 737.7 87.8 13.18 0.11 58.63
458 2017_06_12 15:04:16 126 7 0 0.983 44.0 0.5568,0.4164 1807 -7.00E-004 592.0 86.1 736.6 88.8 14.18 0.11 0.30
                                1 11.281 0.0 0.5468,0.4064 1807 -6.98E-004 591.0 86.1 737.7 87.8 13.18 0.11 29.20
                                2 25.333 0.1 0.5468,0.4064 1807 -6.98E-004 591.0 86.1 737.7 87.8 13.18 0.11 7.43
459 2017_06_12 15:04:16 162 7 0 0.982 44.0 0.5568,0.4164 1807 -6.96E-004 592.0 86.1 736.6 88.8 14.18 0.11 0.30
                                1 11.289 0.1 0.5468,0.4064 1807 -6.96E-004 591.0 86.1 737.7 87.8 13.17 0.11 12.97
                                2 11.250 0.0 0.5468,0.4064 1807 -6.97E-004 591.0 86.1 737.7 87.8 13.17 0.11 29.28
460 2017_06_12 15:04:16 199 7 0 0.984 44.0 0.5568,0.4164 1807 -6.98E-004 592.0 86.1 736.6 88.8 14.17 0.11 0.30
                                1 11.280 0.1 0.5468,0.4064 1807 -6.99E-004 591.1 86.1 737.7 87.8 13.17 0.11 19.46
                                2 11.268 0.0 0.5468,0.4064 1807 -7.01E-004 591.1 86.1 737.7 87.8 13.17 0.11 0.00
461 2017_06_12 15:04:16 239 7 0 0.981 44.0 0.5568,0.4163 1807 -7.02E-004 592.1 86.1 736.6 88.8 14.17 0.11 0.30
                                1 25.333 0.1 0.5468,0.4063 1807 -7.02E-004 591.1 86.1 737.7 87.8 13.17 0.11 5.78
                                2 11.260 0.0 0.5468,0.4064 1807 -7.01E-004 591.1 86.1 737.7 87.8 13.17 0.11 29.25
462 2017_06_12 15:04:16 281 255 0 25.323 44.0 0.5568,0.4164 1807 -7.01E-004 592.1 86.1 736.6 88.8 14.17 0.11 0.01
                                1 11.261 0.0 0.5468,0.4064 1807 -7.01E-004 591.1 86.1 737.7 87.8 13.17 0.11 58.48
                                2 11.232 0.0 0.5468,0.4064 1807 -7.00E-004 591.1 86.1 737.7 87.8 13.17 0.11 58.64
463 2017_06_12 15:04:16 322 7 0 0.959 44.0 0.5568,0.4164 1807 -6.99E-004 592.1 86.1 736.6 88.8 14.17 0.11 0.31
                                1 11.285 0.1 0.5468,0.4064 1807 -6.98E-004 591.0 86.1 737.7 87.8 13.17 0.11 19.46
                                2 11.252 0.0 0.5468,0.4064 1807 -6.97E-004 591.0 86.1 737.7 87.8 13.17 0.11 117.08
464 2017_06_12 15:04:16 363 7 0 0.985 44.0 0.5568,0.4164 1807 -6.98E-004 592.0 86.1 736.6 88.8 14.17 0.11 0.30
                                1 11.295 0.0 0.5468,0.4064 1807 -6.98E-004 591.0 86.1 737.7 87.8 13.17 0.11 116.63
                                2 11.243 0.0 0.5468,0.4064 1807 -6.97E-004 591.0 86.1 737.7 87.8 13.17 0.11 0.00
465 2017_06_12 15:04:16 404 7 0 0.980 44.0 0.5568,0.4164 1807 -6.95E-004 592.0 86.1 736.6 88.8 14.17 0.11 0.30
                                1 11.294 0.1 0.5468,0.4064 1807 -6.95E-004 591.0 86.1 737.7 87.8 13.17 0.11 16.66
                                2 11.255 0.0 0.5468,0.4061 1805 -7.70E-004 591.1 86.0 737.7 90.5 13.09 0.11 29.08
466 2017_06_12 15:04:16 446 7 0 0.973 44.0 0.5566,0.4163 1808 -7.21E-004 592.0 86.0 736.7 91.0 14.10 0.11 0.30
                                1 11.294 0.1 0.5466,0.4063 1808 -7.16E-004 591.0 86.1 737.8 89.4 13.11 0.11 23.22
                                2 11.239 0.0 0.5469,0.4062 1805 -7.37E-004 591.1 86.1 737.8 89.0 13.13 0.11 29.21
467 2017_06_12 15:04:16 489 7 0 0.985 44.0 0.5578,0.4156 1796 -8.21E-004 592.2 86.2 736.7 89.6 14.20 0.11 0.30
                                1 11.288 0.1 0.5470,0.4061 1804 -7.45E-004 591.1 86.1 737.7 89.1 13.14 0.11 14.55
                                2 11.247 0.0 0.5470,0.4061 1803 7.48E-004 591.1 86.1 737.7 88.9 13.15 0.11 116.88
468 2017_06_12 15:04:16 530 7 0 0.987 44.0 0.5570,0.4161 1803 7.49E-004 592.1 86.1 736.6 89.9 14.15 0.11 0.30
                                1 11.262 0.1 0.5469,0.4062 1805 -7.34E-004 591.1 86.1 737.8 88.8 13.14 0.11 14.59
                                2 11.252 0.0 0.5470,0.4062 1805 -7.33E-004 591.1 86.1 737.7 88.7 13.15 0.11 0.00
469 2017_06_12 15:04:16 574 7 0 0.983 44.0 0.5569,0.4162 1805 -7.27E-004 592.1 86.1 736.7 89.6 14.15 0.11 0.30
                                1 11.286 0.1 0.5469,0.4062 1805 -7.24E-004 591.1 86.1 737.8 88.6 13.15 0.11 8.96
                                2 11.264 0.0 0.5469,0.4062 1805 -7.19E-004 591.1 86.1 737.8 88.5 13.15 0.11 38.92
470 2017_06_12 15:04:16 615 7 0 0.982 44.0 0.5569,0.4163 1806 -7.15E-004 592.1 86.1 736.7 89.5 14.15 0.11 0.30
                                1 11.289 0.1 0.5468,0.4063 1806 -7.09E-004 591.1 86.1 737.8 88.5 13.15 0.11 16.64
                                2 11.290 0.0 0.5469,0.4063 1806 -7.13E-004 591.1 86.1 737.8 88.4 13.15 0.11 58.25
471 2017_06_12 15:04:16 656 7 0 0.990 44.0 0.5569,0.4163 1805 -7.18E-004 592.1 86.1 736.7 89.4 14.15 0.11 0.30
                                1 11.309 0.1 0.5469,0.4063 1805 -7.16E-004 591.1 86.1 737.8 88.4 13.15 0.11 11.63
                                2 11.241 0.0 0.5469,0.4063 1806 -7.14E-004 591.1 86.1 737.8 88.4 13.15 0.11 0.00
472 2017_06_12 15:04:16 692 7 0 0.986 44.0 0.5569,0.4163 1806 -7.11E-004 592.1 86.1 736.7 89.4 14.15 0.11 0.30
                                1 25.333 0.1 0.5468,0.4063 1806 -7.11E-004 591.1 86.1 737.8 88.4 13.15 0.11 8.65
                                2 11.249 0.0 0.5469,0.4063 1806 -7.10E-004 591.1 86.1 737.8 88.4 13.15 0.11 116.91
