记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
2898 2017_06_13 15:11:34 416 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2899 2017_06_13 15:11:34 419 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2900 2017_06_13 15:11:34 422 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2901 2017_06_13 15:11:34 425 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2902 2017_06_13 15:11:34 428 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2903 2017_06_13 15:11:34 431 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2904 2017_06_13 15:11:34 434 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2905 2017_06_13 15:11:34 437 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2906 2017_06_13 15:11:34 440 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2907 2017_06_13 15:11:34 443 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2908 2017_06_13 15:11:34 446 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2909 2017_06_13 15:11:34 449 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2910 2017_06_13 15:11:34 452 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2911 2017_06_13 15:11:34 455 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2912 2017_06_13 15:11:34 458 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2913 2017_06_13 15:11:34 461 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2914 2017_06_13 15:11:34 464 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2915 2017_06_13 15:11:34 467 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2916 2017_06_13 15:11:34 470 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2917 2017_06_13 15:11:34 473 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2918 2017_06_13 15:11:34 476 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2919 2017_06_13 15:11:34 479 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2920 2017_06_13 15:11:34 482 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2921 2017_06_13 15:11:34 485 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2922 2017_06_13 15:11:34 488 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2923 2017_06_13 15:11:34 491 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2924 2017_06_13 15:11:34 494 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2925 2017_06_13 15:11:34 497 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2926 2017_06_13 15:11:34 500 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2927 2017_06_13 15:11:34 503 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2928 2017_06_13 15:11:34 506 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2929 2017_06_13 15:11:34 509 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2930 2017_06_13 15:11:34 512 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2931 2017_06_13 15:11:34 515 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2932 2017_06_13 15:11:34 518 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2933 2017_06_13 15:11:34 521 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2934 2017_06_13 15:11:34 524 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2935 2017_06_13 15:11:34 527 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2936 2017_06_13 15:11:34 530 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2937 2017_06_13 15:11:34 533 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2938 2017_06_13 15:11:34 536 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2939 2017_06_13 15:11:34 539 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2940 2017_06_13 15:11:34 542 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2941 2017_06_13 15:11:34 545 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2942 2017_06_13 15:11:34 548 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2943 2017_06_13 15:11:34 551 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2944 2017_06_13 15:11:34 554 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2945 2017_06_13 15:11:34 557 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2946 2017_06_13 15:11:34 560 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2947 2017_06_13 15:11:34 563 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2948 2017_06_13 15:11:34 566 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2949 2017_06_13 15:11:34 569 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2950 2017_06_13 15:11:34 572 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2951 2017_06_13 15:11:34 576 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2952 2017_06_13 15:11:34 579 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2953 2017_06_13 15:11:34 582 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2954 2017_06_13 15:11:34 585 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2955 2017_06_13 15:11:34 588 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2956 2017_06_13 15:11:34 591 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2957 2017_06_13 15:11:34 594 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2958 2017_06_13 15:11:34 597 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2959 2017_06_13 15:11:34 600 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2960 2017_06_13 15:11:34 603 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2961 2017_06_13 15:11:34 606 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2962 2017_06_13 15:11:34 609 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2963 2017_06_13 15:11:34 612 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2964 2017_06_13 15:11:34 615 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2965 2017_06_13 15:11:34 618 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2966 2017_06_13 15:11:34 621 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2967 2017_06_13 15:11:34 625 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2968 2017_06_13 15:11:34 628 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2969 2017_06_13 15:11:34 631 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2970 2017_06_13 15:11:34 634 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2971 2017_06_13 15:11:34 637 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2972 2017_06_13 15:11:34 640 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2973 2017_06_13 15:11:34 643 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2974 2017_06_13 15:11:34 646 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2975 2017_06_13 15:11:34 649 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2976 2017_06_13 15:11:34 652 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2977 2017_06_13 15:11:34 655 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2978 2017_06_13 15:11:34 658 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2979 2017_06_13 15:11:34 661 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2980 2017_06_13 15:11:34 664 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2981 2017_06_13 15:11:34 667 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2982 2017_06_13 15:11:34 670 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2983 2017_06_13 15:11:34 673 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2984 2017_06_13 15:11:34 676 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2985 2017_06_13 15:11:34 679 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2986 2017_06_13 15:11:34 682 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2987 2017_06_13 15:11:34 685 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2988 2017_06_13 15:11:34 688 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2989 2017_06_13 15:11:34 691 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2990 2017_06_13 15:11:34 694 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2991 2017_06_13 15:11:34 697 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2992 2017_06_13 15:11:34 701 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2993 2017_06_13 15:11:34 704 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2994 2017_06_13 15:11:34 707 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2995 2017_06_13 15:11:34 710 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2996 2017_06_13 15:11:34 713 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2997 2017_06_13 15:11:34 716 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2998 2017_06_13 15:11:34 719 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2999 2017_06_13 15:11:34 722 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3000 2017_06_13 15:11:34 725 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3001 2017_06_13 15:11:34 729 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3002 2017_06_13 15:11:34 732 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3003 2017_06_13 15:11:34 735 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3004 2017_06_13 15:11:34 738 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3005 2017_06_13 15:11:34 741 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3006 2017_06_13 15:11:34 744 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3007 2017_06_13 15:11:34 747 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3008 2017_06_13 15:11:34 750 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3009 2017_06_13 15:11:34 753 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3010 2017_06_13 15:11:34 756 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3011 2017_06_13 15:11:34 759 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3012 2017_06_13 15:11:34 762 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3013 2017_06_13 15:11:34 765 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3014 2017_06_13 15:11:34 768 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3015 2017_06_13 15:11:34 771 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3016 2017_06_13 15:11:34 774 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3017 2017_06_13 15:11:34 777 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3018 2017_06_13 15:11:34 780 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3019 2017_06_13 15:11:34 783 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3020 2017_06_13 15:11:34 786 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3021 2017_06_13 15:11:34 789 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3022 2017_06_13 15:11:34 792 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3023 2017_06_13 15:11:34 795 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3024 2017_06_13 15:11:34 798 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3025 2017_06_13 15:11:34 801 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3026 2017_06_13 15:11:34 804 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3027 2017_06_13 15:11:34 807 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3028 2017_06_13 15:11:34 810 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3029 2017_06_13 15:11:34 813 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3030 2017_06_13 15:11:34 816 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3031 2017_06_13 15:11:34 819 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3032 2017_06_13 15:11:34 823 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3033 2017_06_13 15:11:34 827 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3034 2017_06_13 15:11:34 830 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3035 2017_06_13 15:11:34 833 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3036 2017_06_13 15:11:34 836 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3037 2017_06_13 15:11:34 839 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3038 2017_06_13 15:11:34 842 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3039 2017_06_13 15:11:34 845 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3040 2017_06_13 15:11:34 848 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3041 2017_06_13 15:11:34 851 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3042 2017_06_13 15:11:34 854 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3043 2017_06_13 15:11:34 857 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3044 2017_06_13 15:11:34 860 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3045 2017_06_13 15:11:34 863 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3046 2017_06_13 15:11:34 866 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3047 2017_06_13 15:11:34 869 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3048 2017_06_13 15:11:34 872 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3049 2017_06_13 15:11:34 875 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3050 2017_06_13 15:11:34 878 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3051 2017_06_13 15:11:34 881 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3052 2017_06_13 15:11:34 884 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3053 2017_06_13 15:11:34 891 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3054 2017_06_13 15:11:34 894 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3055 2017_06_13 15:11:34 897 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3056 2017_06_13 15:11:34 900 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3057 2017_06_13 15:11:34 903 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3058 2017_06_13 15:11:34 906 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3059 2017_06_13 15:11:34 909 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3060 2017_06_13 15:11:34 912 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3061 2017_06_13 15:11:34 915 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3062 2017_06_13 15:11:34 918 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3063 2017_06_13 15:11:34 921 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3064 2017_06_13 15:11:34 924 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3065 2017_06_13 15:11:34 927 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3066 2017_06_13 15:11:34 930 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3067 2017_06_13 15:11:34 933 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3068 2017_06_13 15:11:34 936 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3069 2017_06_13 15:11:34 939 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
3070 2017_06_13 15:11:34 942 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
