记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
1233 2017_06_08 15:58:40 204 4 0 2.919 0.2 0.4736,0.3910 2415 -1.13E-002 591.3 53.5 614.1 76.8 28.26 0.00 40.47
1234 2017_06_08 15:58:40 230 4 0 2.912 0.3 0.4736,0.3911 2415 -1.12E-002 591.3 53.5 614.1 76.8 28.27 0.00 29.16
1235 2017_06_08 15:58:40 253 4 0 2.917 0.3 0.4736,0.3911 2415 -1.12E-002 591.3 53.5 614.1 76.8 28.27 0.00 35.83
1236 2017_06_08 15:58:40 277 4 0 2.907 0.2 0.4735,0.3910 2416 -1.13E-002 591.3 53.5 614.1 76.8 28.27 0.00 46.74
1237 2017_06_08 15:58:40 303 4 0 2.905 0.1 0.4736,0.3910 2415 -1.13E-002 591.3 53.5 614.1 76.8 28.27 0.00 66.81
1238 2017_06_08 15:58:40 329 4 0 2.907 0.3 0.4736,0.3911 2415 -1.13E-002 591.3 53.5 614.1 76.8 28.27 0.00 37.40
1239 2017_06_08 15:58:40 356 4 0 2.903 0.3 0.4735,0.3907 2414 -1.14E-002 591.4 53.3 614.1 76.8 28.24 0.00 34.63
1240 2017_06_08 15:58:40 386 4 0 2.926 0.2 0.4735,0.3908 2414 -1.14E-002 591.3 53.4 614.1 76.8 28.24 0.00 61.86
1241 2017_06_08 15:58:40 415 4 0 2.913 0.3 0.4735,0.3908 2414 -1.13E-002 591.3 53.4 614.1 76.8 28.24 0.00 31.06
1242 2017_06_08 15:58:40 451 4 0 2.910 0.1 0.4736,0.3909 2414 -1.13E-002 591.3 53.4 614.1 76.8 28.25 0.00 66.64
1243 2017_06_08 15:58:40 479 4 0 2.906 0.2 0.4736,0.3909 2414 -1.13E-002 591.3 53.4 614.1 76.8 28.25 0.00 54.97
1244 2017_06_08 15:58:40 502 4 0 2.926 0.2 0.4735,0.3908 2415 -1.13E-002 591.3 53.4 614.1 76.8 28.25 0.00 54.60
1245 2017_06_08 15:58:40 526 4 0 2.907 0.2 0.4736,0.3909 2414 -1.13E-002 591.3 53.4 614.1 76.8 28.21 0.00 42.39
1246 2017_06_08 15:58:40 549 4 0 2.906 0.3 0.4736,0.3910 2414 -1.13E-002 591.3 53.5 614.1 76.8 28.25 0.00 30.15
1247 2017_06_08 15:58:40 572 4 0 2.917 0.3 0.4736,0.3910 2414 -1.13E-002 591.3 53.5 614.1 76.8 28.26 0.00 33.26
1248 2017_06_08 15:58:40 596 4 0 2.917 0.2 0.4735,0.3908 2415 -1.13E-002 591.3 53.4 614.1 76.8 28.26 0.00 46.57
1249 2017_06_08 15:58:40 621 4 0 2.920 0.1 0.4735,0.3909 2415 -1.13E-002 591.3 53.4 614.1 76.8 28.26 0.00 66.45
1250 2017_06_08 15:58:40 647 4 0 2.914 0.2 0.4737,0.3908 2412 -1.14E-002 591.4 53.4 614.1 76.8 28.23 0.00 40.48
1251 2017_06_08 15:58:40 676 4 0 2.911 0.3 0.4734,0.3908 2416 -1.14E-002 591.3 53.3 614.1 76.8 28.26 0.00 31.10
1252 2017_06_08 15:58:40 701 4 0 2.901 0.1 0.4734,0.3908 2415 -1.13E-002 591.3 53.4 614.1 76.8 28.25 0.00 72.01
1253 2017_06_08 15:58:40 724 4 0 2.907 0.2 0.4735,0.3908 2415 -1.13E-002 591.3 53.4 614.1 76.8 28.25 0.00 38.93
1254 2017_06_08 15:58:40 749 4 0 2.908 0.3 0.4735,0.3908 2415 -1.13E-002 591.3 53.4 614.1 76.8 28.25 0.00 27.47
1255 2017_06_08 15:58:40 772 4 0 2.910 0.3 0.4734,0.3908 2415 -1.14E-002 591.3 53.3 614.1 76.8 28.25 0.00 33.33
1256 2017_06_08 15:58:40 796 4 0 2.912 0.2 0.4735,0.3908 2415 -1.13E-002 591.3 53.4 614.1 76.8 28.25 0.00 49.08
1257 2017_06_08 15:58:40 821 4 0 2.917 0.1 0.4739,0.3913 2413 -1.12E-002 591.3 53.6 614.2 76.8 28.24 0.00 66.47
1258 2017_06_08 15:58:40 848 4 0 2.908 0.2 0.4736,0.3910 2414 -1.13E-002 591.3 53.5 614.2 76.8 28.24 0.00 40.58
1259 2017_06_08 15:58:40 877 4 0 2.921 0.3 0.4737,0.3910 2414 -1.13E-002 591.3 53.5 614.2 76.8 28.24 0.00 33.19
1260 2017_06_08 15:58:40 907 4 0 2.907 0.2 0.4736,0.3910 2414 -1.13E-002 591.3 53.5 614.1 76.8 28.24 0.00 58.36
1261 2017_06_08 15:58:40 935 4 0 2.919 0.3 0.4737,0.3911 2414 -1.13E-002 591.3 53.5 614.1 76.8 28.24 0.00 31.00
1262 2017_06_08 15:58:40 961 4 0 2.903 0.1 0.4738,0.3912 2413 -1.12E-002 591.3 53.6 614.1 76.8 28.24 0.00 66.79
1263 2017_06_08 15:58:40 985 4 0 2.917 0.2 0.4737,0.3910 2414 -1.13E-002 591.3 53.5 614.1 76.8 28.23 0.00 58.16
1264 2017_06_08 15:58:41 007 4 0 2.911 0.3 0.4737,0.3910 2414 -1.13E-002 591.3 53.5 614.1 76.8 28.23 0.00 32.15
1265 2017_06_08 15:58:41 031 4 0 2.924 0.3 0.4737,0.3910 2414 -1.13E-002 591.3 53.5 614.1 76.8 28.23 0.00 30.95
1266 2017_06_08 15:58:41 056 4 0 2.914 0.2 0.4737,0.3910 2414 -1.13E-002 591.3 53.5 614.1 76.8 28.23 0.00 44.35
1267 2017_06_08 15:58:41 079 4 0 2.915 0.1 0.4737,0.3910 2414 -1.13E-002 591.3 53.5 614.1 76.8 28.23 0.00 66.50
1268 2017_06_08 15:58:41 104 4 0 2.921 0.2 0.4738,0.3911 2413 -1.12E-002 591.3 53.6 614.1 76.8 28.23 0.00 51.61
1269 2017_06_08 15:58:41 127 4 0 2.924 0.3 0.4737,0.3910 2414 -1.13E-002 591.3 53.5 614.1 76.8 28.23 0.00 35.69
1270 2017_06_08 15:58:41 155 4 0 2.916 0.2 0.4739,0.3912 2413 -1.12E-002 591.3 53.6 614.2 76.8 28.23 0.00 38.77
1271 2017_06_08 15:58:41 178 4 0 2.907 0.2 0.4733,0.3906 2415 -1.14E-002 591.4 53.3 614.2 76.8 28.23 0.00 54.91
1272 2017_06_08 15:58:41 201 4 0 2.911 0.2 0.4735,0.3908 2414 -1.13E-002 591.3 53.4 614.2 76.8 28.23 0.00 62.14
1273 2017_06_08 15:58:41 224 4 0 2.911 0.2 0.4735,0.3908 2414 -1.13E-002 591.3 53.4 614.2 76.8 28.23 0.00 46.61
1274 2017_06_08 15:58:41 248 4 0 2.912 0.3 0.4736,0.3909 2414 -1.13E-002 591.3 53.4 614.2 76.8 28.23 0.00 31.06
1275 2017_06_08 15:58:41 273 4 0 2.915 0.3 0.4736,0.3909 2414 -1.13E-002 591.3 53.5 614.2 76.8 28.23 0.00 31.03
1276 2017_06_08 15:58:41 300 4 0 2.913 0.2 0.4736,0.3909 2414 -1.13E-002 591.3 53.4 614.2 76.8 28.23 0.00 44.35
1277 2017_06_08 15:58:41 327 4 0 2.926 0.2 0.4737,0.3910 2414 -1.13E-002 591.3 53.5 614.2 76.8 28.23 0.00 54.55
1278 2017_06_08 15:58:41 353 4 0 2.903 0.3 0.4737,0.3909 2413 -1.13E-002 591.3 53.5 614.2 76.8 28.22 0.00 29.21
1279 2017_06_08 15:58:41 381 4 0 2.901 0.2 0.4737,0.3910 2413 -1.13E-002 591.3 53.5 614.2 76.8 28.22 0.00 62.34
1280 2017_06_08 15:58:41 409 4 0 2.907 0.2 0.4737,0.3904 2409 -1.15E-002 591.4 53.3 614.2 77.2 28.15 0.00 48.99
1281 2017_06_08 15:58:41 436 4 0 2.910 0.3 0.4742,0.3902 2401 -1.16E-002 591.5 53.4 614.2 77.0 28.09 0.00 29.94
1282 2017_06_08 15:58:41 462 4 0 2.909 0.1 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.6 28.20 0.00 66.57
1283 2017_06_08 15:58:41 490 4 0 2.917 0.3 0.4737,0.3906 2411 -1.14E-002 591.4 53.4 614.2 76.7 28.20 0.00 34.41
1284 2017_06_08 15:58:41 520 4 0 2.917 0.3 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.7 28.20 0.00 37.17
1285 2017_06_08 15:58:41 549 4 0 2.912 0.2 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.7 28.20 0.00 51.71
1286 2017_06_08 15:58:41 575 4 0 2.909 0.3 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.7 28.20 0.00 34.52
1287 2017_06_08 15:58:41 601 4 0 2.914 0.1 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.7 28.19 0.00 77.49
1288 2017_06_08 15:58:41 625 4 0 2.908 0.2 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.7 28.20 0.00 46.60
1289 2017_06_08 15:58:41 648 4 0 2.930 0.3 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.8 28.20 0.00 33.03
1290 2017_06_08 15:58:41 673 4 0 2.906 0.3 0.4738,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.8 28.19 0.00 30.08
1291 2017_06_08 15:58:41 696 4 0 2.911 0.2 0.4738,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.8 28.19 0.00 46.54
1292 2017_06_08 15:58:41 721 4 0 2.906 0.2 0.4738,0.3907 2410 -1.14E-002 591.4 53.5 614.2 76.8 28.19 0.00 62.16
1293 2017_06_08 15:58:41 744 4 0 2.912 0.2 0.4738,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.8 28.19 0.00 58.15
1294 2017_06_08 15:58:41 769 4 0 2.912 0.3 0.4738,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.8 28.19 0.00 35.78
1295 2017_06_08 15:58:41 792 4 0 2.904 0.3 0.4739,0.3909 2410 -1.13E-002 591.3 53.5 614.2 76.8 28.18 0.00 30.09
1296 2017_06_08 15:58:41 815 4 0 2.929 0.3 0.4739,0.3909 2410 -1.13E-002 591.3 53.5 614.2 76.8 28.19 0.00 35.58
1297 2017_06_08 15:58:41 840 4 0 2.909 0.1 0.4739,0.3909 2410 -1.13E-002 591.4 53.5 614.2 76.8 28.18 0.00 66.52
1298 2017_06_08 15:58:41 863 4 0 2.923 0.2 0.4738,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.8 28.18 0.00 61.79
1299 2017_06_08 15:58:41 887 4 0 2.912 0.3 0.4739,0.3909 2409 -1.13E-002 591.4 53.5 614.2 76.8 28.18 0.00 35.78
1300 2017_06_08 15:58:41 910 4 0 2.924 0.3 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.8 28.18 0.00 28.95
1301 2017_06_08 15:58:41 933 4 0 2.911 0.2 0.4739,0.3909 2409 -1.13E-002 591.4 53.5 614.2 76.8 28.18 0.00 38.76
1302 2017_06_08 15:58:41 957 4 0 2.918 0.2 0.4739,0.3909 2409 -1.13E-002 591.4 53.5 614.2 76.8 28.18 0.00 61.87
1303 2017_06_08 15:58:41 984 4 0 2.913 0.1 0.4740,0.3909 2409 -1.13E-002 591.3 53.6 614.2 76.8 28.18 0.00 71.50
1304 2017_06_08 15:58:42 007 4 0 2.913 0.3 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.8 28.18 0.00 32.07
1305 2017_06_08 15:58:42 032 4 0 2.911 0.3 0.4739,0.3908 2409 -1.14E-002 591.4 53.5 614.2 76.9 28.18 0.00 31.01
1306 2017_06_08 15:58:42 055 4 0 2.907 0.2 0.4738,0.3907 2410 -1.14E-002 591.4 53.5 614.2 76.8 28.18 0.00 42.35
1307 2017_06_08 15:58:42 078 4 0 2.908 0.1 0.4740,0.3910 2409 -1.13E-002 591.3 53.6 614.2 76.8 28.18 0.00 66.53
1308 2017_06_08 15:58:42 102 4 0 2.903 0.2 0.4738,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.8 28.18 0.00 54.88
1309 2017_06_08 15:58:42 126 4 0 2.909 0.2 0.4739,0.3908 2410 -1.13E-002 591.4 53.5 614.2 76.8 28.18 0.00 40.49
1310 2017_06_08 15:58:42 150 4 0 2.909 0.3 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.8 28.18 0.00 30.04
1311 2017_06_08 15:58:42 175 4 0 2.907 0.3 0.4737,0.3906 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.18 0.00 37.27
1312 2017_06_08 15:58:42 198 4 0 2.911 0.2 0.4737,0.3906 2411 -1.14E-002 591.4 53.4 614.2 76.8 28.18 0.00 62.04
1313 2017_06_08 15:58:42 222 4 0 2.919 0.2 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.8 28.18 0.00 61.87
1314 2017_06_08 15:58:42 246 4 0 2.904 0.2 0.4739,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.8 28.18 0.00 42.39
1315 2017_06_08 15:58:42 270 4 0 2.904 0.3 0.4739,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.8 28.18 0.00 30.09
1316 2017_06_08 15:58:42 294 4 0 2.910 0.3 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.9 28.18 0.00 34.48
1317 2017_06_08 15:58:42 319 4 0 2.910 0.2 0.4737,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.9 28.18 0.00 58.17
1318 2017_06_08 15:58:42 345 4 0 2.910 0.1 0.4736,0.3906 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.18 0.00 66.48
1319 2017_06_08 15:58:42 375 4 0 2.913 0.3 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.9 28.18 0.00 31.00
1320 2017_06_08 15:58:42 401 4 0 2.907 0.1 0.4738,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.9 28.18 0.00 66.55
1321 2017_06_08 15:58:42 426 4 0 2.919 0.2 0.4738,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.9 28.18 0.00 40.35
1322 2017_06_08 15:58:42 451 4 0 2.910 0.3 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.9 28.18 0.00 29.09
1323 2017_06_08 15:58:42 473 4 0 2.910 0.3 0.4736,0.3906 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.18 0.00 35.80
1324 2017_06_08 15:58:42 497 4 0 2.912 0.2 0.4735,0.3904 2411 -1.15E-002 591.4 53.3 614.2 76.9 28.18 0.00 48.96
1325 2017_06_08 15:58:42 521 4 0 2.916 0.1 0.4741,0.3911 2409 -1.13E-002 591.3 53.7 614.2 76.9 28.18 0.00 71.45
1326 2017_06_08 15:58:42 546 4 0 2.914 0.2 0.4737,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.9 28.18 0.00 42.25
1327 2017_06_08 15:58:42 568 4 0 2.913 0.3 0.4736,0.3905 2411 -1.14E-002 591.4 53.3 614.2 76.9 28.18 0.00 30.99
1328 2017_06_08 15:58:42 592 4 0 2.917 0.3 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.9 28.18 0.00 29.96
1329 2017_06_08 15:58:42 616 4 0 2.910 0.2 0.4736,0.3906 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.18 0.00 44.32
1330 2017_06_08 15:58:42 640 4 0 2.908 0.1 0.4737,0.3906 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.18 0.00 71.66
1331 2017_06_08 15:58:42 664 4 0 2.916 0.1 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.18 0.00 71.47
1332 2017_06_08 15:58:42 688 4 0 2.909 0.3 0.4737,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.9 28.18 0.00 32.11
1333 2017_06_08 15:58:42 711 4 0 2.913 0.3 0.4737,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.9 28.18 0.00 32.06
1334 2017_06_08 15:58:42 736 4 0 2.910 0.3 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.9 28.18 0.00 37.24
1335 2017_06_08 15:58:42 761 4 0 2.910 0.2 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.9 28.18 0.00 62.06
1336 2017_06_08 15:58:42 784 4 0 2.905 0.2 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.9 28.18 0.00 49.07
1337 2017_06_08 15:58:42 807 4 0 2.908 0.2 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.9 28.18 0.00 38.81
1338 2017_06_08 15:58:42 831 4 0 2.906 0.3 0.4738,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.9 28.18 0.00 31.07
1339 2017_06_08 15:58:42 856 4 0 2.908 0.2 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.19 0.00 38.82
1340 2017_06_08 15:58:42 879 4 0 2.912 0.1 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.19 0.00 71.57
1341 2017_06_08 15:58:42 903 4 0 2.910 0.2 0.4739,0.3906 2407 -1.14E-002 591.4 53.4 614.2 76.8 28.15 0.00 54.69
1342 2017_06_08 15:58:42 926 4 0 2.911 0.2 0.4740,0.3908 2408 -1.14E-002 591.4 53.5 614.2 76.8 28.16 0.00 38.73
1343 2017_06_08 15:58:42 951 4 0 2.907 0.3 0.4737,0.3910 2413 -1.13E-002 591.3 53.5 614.2 76.9 28.22 0.00 32.17
1344 2017_06_08 15:58:42 974 4 0 2.916 0.3 0.4737,0.3909 2413 -1.13E-002 591.3 53.5 614.2 76.9 28.21 0.00 33.22
1345 2017_06_08 15:58:42 999 4 0 2.905 0.2 0.4736,0.3907 2412 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 58.33
1346 2017_06_08 15:58:43 024 4 0 2.910 0.2 0.4736,0.3907 2412 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 54.81
1347 2017_06_08 15:58:43 050 4 0 2.908 0.3 0.4738,0.3908 2411 -1.13E-002 591.4 53.5 614.2 76.9 28.20 0.00 34.52
1348 2017_06_08 15:58:43 076 4 0 2.908 0.3 0.4734,0.3904 2413 -1.15E-002 591.4 53.2 614.2 76.9 28.20 0.00 34.53
1349 2017_06_08 15:58:43 101 4 0 2.916 0.1 0.4736,0.3906 2412 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 71.52
1350 2017_06_08 15:58:43 126 4 0 2.909 0.2 0.4740,0.3910 2410 -1.13E-002 591.3 53.6 614.2 76.9 28.20 0.00 46.59
1351 2017_06_08 15:58:43 150 4 0 2.911 0.3 0.4736,0.3906 2412 -1.14E-002 591.4 53.3 614.2 76.9 28.20 0.00 31.04
1352 2017_06_08 15:58:43 174 4 0 2.908 0.3 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 33.29
1353 2017_06_08 15:58:43 198 4 0 2.910 0.2 0.4736,0.3906 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 54.80
1354 2017_06_08 15:58:43 221 4 0 2.915 0.1 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 84.54
1355 2017_06_08 15:58:43 245 4 0 2.913 0.2 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 48.97
1356 2017_06_08 15:58:43 268 4 0 2.907 0.3 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 35.87
1357 2017_06_08 15:58:43 292 4 0 2.918 0.3 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 29.97
1358 2017_06_08 15:58:43 315 4 0 2.905 0.3 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 37.33
1359 2017_06_08 15:58:43 339 4 0 2.907 0.1 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 71.72
1360 2017_06_08 15:58:43 364 4 0 2.907 0.2 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 58.29
1361 2017_06_08 15:58:43 389 4 0 2.905 0.3 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.9 28.20 0.00 32.18
1362 2017_06_08 15:58:43 413 4 0 2.909 0.3 0.4737,0.3906 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 30.06
1363 2017_06_08 15:58:43 438 4 0 2.903 0.2 0.4737,0.3906 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 44.47
1364 2017_06_08 15:58:43 463 4 0 2.908 0.1 0.4737,0.3906 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 66.58
1365 2017_06_08 15:58:43 487 4 0 2.909 0.2 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 40.51
1366 2017_06_08 15:58:43 513 4 0 2.909 0.3 0.4737,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 32.13
1367 2017_06_08 15:58:43 539 4 0 2.913 0.2 0.4737,0.3907 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 54.73
1368 2017_06_08 15:58:43 564 4 0 2.903 0.1 0.4737,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 71.83
1369 2017_06_08 15:58:43 590 4 0 2.909 0.3 0.4737,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 34.51
1370 2017_06_08 15:58:43 616 4 0 2.910 0.3 0.4738,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 35.83
1371 2017_06_08 15:58:43 640 4 0 2.922 0.2 0.4738,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 61.85
1372 2017_06_08 15:58:43 664 4 0 2.910 0.2 0.4738,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 58.23
1373 2017_06_08 15:58:43 688 4 0 2.924 0.2 0.4736,0.3906 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 38.64
1374 2017_06_08 15:58:43 714 4 0 2.909 0.3 0.4739,0.3909 2409 -1.13E-002 591.3 53.6 614.2 76.9 28.20 0.00 33.28
1375 2017_06_08 15:58:43 741 4 0 2.911 0.1 0.4737,0.3906 2411 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 66.52
1376 2017_06_08 15:58:43 766 4 0 2.911 0.2 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.9 28.20 0.00 44.35
1377 2017_06_08 15:58:43 794 4 0 2.911 0.3 0.4738,0.3907 2410 -1.14E-002 591.4 53.5 614.2 76.9 28.20 0.00 31.04
1378 2017_06_08 15:58:43 819 4 0 2.913 0.2 0.4734,0.3903 2411 -1.15E-002 591.4 53.2 614.2 76.9 28.21 0.00 51.71
1379 2017_06_08 15:58:43 842 4 0 2.912 0.1 0.4735,0.3904 2411 -1.15E-002 591.4 53.3 614.2 76.9 28.20 0.00 66.50
1380 2017_06_08 15:58:43 867 4 0 2.909 0.3 0.4738,0.3907 2410 -1.14E-002 591.4 53.5 614.2 76.9 28.20 0.00 35.85
1381 2017_06_08 15:58:43 891 4 0 2.905 0.3 0.4739,0.3909 2409 -1.13E-002 591.4 53.5 614.2 76.9 28.20 0.00 29.16
1382 2017_06_08 15:58:43 915 4 0 2.925 0.3 0.4738,0.3907 2410 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 30.89
1383 2017_06_08 15:58:43 938 4 0 2.905 0.2 0.4737,0.3906 2410 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 58.33
1384 2017_06_08 15:58:43 962 4 0 2.915 0.1 0.4736,0.3905 2411 -1.15E-002 591.4 53.3 614.2 76.9 28.20 0.00 66.43
1385 2017_06_08 15:58:43 985 4 0 2.924 0.2 0.4736,0.3905 2410 -1.14E-002 591.4 53.3 614.2 76.9 28.20 0.00 48.81
1386 2017_06_08 15:58:44 010 4 0 2.907 0.3 0.4737,0.3906 2410 -1.14E-002 591.4 53.4 614.2 76.9 28.21 0.00 30.09
1387 2017_06_08 15:58:44 033 4 0 2.909 0.3 0.4737,0.3906 2410 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 31.07
1388 2017_06_08 15:58:44 057 4 0 2.915 0.2 0.4741,0.3910 2409 -1.13E-002 591.3 53.6 614.2 76.9 28.20 0.00 48.94
1389 2017_06_08 15:58:44 081 4 0 2.907 0.2 0.4736,0.3905 2411 -1.15E-002 591.4 53.3 614.2 76.9 28.21 0.00 62.17
1390 2017_06_08 15:58:44 104 4 0 2.905 0.2 0.4744,0.3905 2400 -1.15E-002 591.5 53.6 614.2 76.7 28.12 0.00 51.69
1391 2017_06_08 15:58:44 128 4 0 2.910 0.3 0.4739,0.3909 2409 -1.13E-002 591.4 53.5 614.2 76.9 28.20 0.00 35.83
1392 2017_06_08 15:58:44 152 4 0 2.913 0.3 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.9 28.20 0.00 32.09
1393 2017_06_08 15:58:44 175 4 0 2.911 0.3 0.4739,0.3908 2410 -1.14E-002 591.4 53.5 614.2 76.9 28.20 0.00 37.25
1394 2017_06_08 15:58:44 199 4 0 2.911 0.1 0.4739,0.3908 2409 -1.14E-002 591.4 53.5 614.2 76.9 28.20 0.00 77.59
1395 2017_06_08 15:58:44 222 4 0 2.908 0.2 0.4738,0.3907 2409 -1.14E-002 591.4 53.4 614.2 76.9 28.20 0.00 62.13
1396 2017_06_08 15:58:44 254 4 0 2.913 0.2 0.4738,0.3906 2409 -1.14E-002 591.4 53.4 614.2 76.9 28.19 0.00 42.29
1397 2017_06_08 15:58:44 281 4 0 2.908 0.2 0.4741,0.3908 2407 -1.13E-002 591.4 53.6 614.2 76.9 28.18 0.00 58.22
1398 2017_06_08 15:58:44 304 4 0 2.906 0.2 0.4738,0.3906 2409 -1.14E-002 591.4 53.4 614.2 76.9 28.19 0.00 58.28
1399 2017_06_08 15:58:44 328 4 0 2.909 0.3 0.4739,0.3907 2408 -1.14E-002 591.4 53.5 614.2 76.9 28.19 0.00 37.26
1400 2017_06_08 15:58:44 351 4 0 2.910 0.3 0.4739,0.3907 2408 -1.14E-002 591.4 53.5 614.2 76.9 28.18 0.00 31.04
1401 2017_06_08 15:58:44 375 4 0 2.915 0.3 0.4739,0.3907 2408 -1.14E-002 591.4 53.5 614.2 76.9 28.18 0.00 34.42
1402 2017_06_08 15:58:44 398 4 0 2.907 0.2 0.4739,0.3907 2408 -1.14E-002 591.4 53.5 614.2 76.9 28.18 0.00 51.78
1403 2017_06_08 15:58:44 421 4 0 2.903 0.2 0.4741,0.3909 2407 -1.13E-002 591.4 53.6 614.2 76.9 28.18 0.00 62.20
1404 2017_06_08 15:58:44 445 4 0 2.913 0.2 0.4740,0.3907 2408 -1.14E-002 591.4 53.5 614.2 76.9 28.18 0.00 44.28
1405 2017_06_08 15:58:44 468 4 0 2.911 0.3 0.4741,0.3908 2407 -1.14E-002 591.4 53.6 614.2 76.9 28.18 0.00 31.02
1406 2017_06_08 15:58:44 492 4 0 2.910 0.3 0.4740,0.3907 2408 -1.14E-002 591.4 53.5 614.2 76.9 28.18 0.00 31.03
1407 2017_06_08 15:58:44 515 4 0 2.914 0.3 0.4740,0.3908 2408 -1.14E-002 591.4 53.5 614.2 76.9 28.18 0.00 37.18
